101010100_2020-12-13,101010100,北京,2020-12-13,26,1,优,-,26,7,5,2,0.3,55,-7,2,晴,4,27,22,0.0,1028
101020100_2020-12-13,101020100,上海,2020-12-13,243,5,重度污染,PM2.5,132,193,78,14,1.5,82,6,12,霾,2,6,62,0.0,1021
101030100_2020-12-13,101030100,天津,2020-12-13,27,1,优,-,27,5,12,5,0.4,60,-6,2,晴,4,28,26,0.0,1030
101040100_2020-12-13,101040100,重庆,2020-12-13,74,2,良,PM2.5,68,54,35,8,1.0,8,9,11,小雨,0,1,89,2.9,997
101050101_2020-12-13,101050101,哈尔滨,2020-12-13,93,2,良,PM2.5,104,69,32,28,1.0,38,-22,-15,晴,3,15,64,0.0,1011
101050201_2020-12-13,101050201,齐齐哈尔,2020-12-13,45,1,优,-,45,18,9,37,0.4,43,-22,-14,晴,4,23,48,0.0,1010
101050301_2020-12-13,101050301,牡丹江,2020-12-13,47,1,优,-,47,29,19,14,0.3,48,-21,-13,多云,3,15,53,0.0,994
101050401_2020-12-13,101050401,佳木斯,2020-12-13,40,1,优,-,40,27,12,8,0.5,44,-23,-13,晴,4,22,59,0.0,1010
101050501_2020-12-13,101050501,绥化,2020-12-13,78,2,良,PM2.5,98,57,18,4,0.6,35,-22,-15,多云,2,8,65,0.0,1005
101050601_2020-12-13,101050601,黑河,2020-12-13,30,1,优,-,30,12,6,7,0.2,46,-23,-19,晴,3,16,55,0.0,1005
101050701_2020-12-13,101050701,大兴安岭,2020-12-13,16,1,优,-,16,2,6,7,0.4,39,-28,-19,晴,3,18,55,0.0,991
101050801_2020-12-13,101050801,伊春,2020-12-13,21,1,优,-,21,12,9,10,0.6,30,-25,-19,多云,3,12,67,0.0,995
101050901_2020-12-13,101050901,大庆,2020-12-13,20,1,优,-,20,9,7,6,0.4,42,-20,-16,晴,4,23,54,0.0,1009
101051002_2020-12-13,101051002,七台河,2020-12-13,97,2,良,PM2.5,100,72,26,16,0.8,54,-25,-15,晴,4,23,59,0.0,1002
101051101_2020-12-13,101051101,鸡西,2020-12-13,54,2,良,PM10,57,24,17,5,0.3,46,-20,-14,多云,5,36,53,0.0,995
101051201_2020-12-13,101051201,鹤岗,2020-12-13,15,1,优,-,14,9,5,6,0.6,48,-25,-14,晴,4,22,59,0.0,1002
101051301_2020-12-13,101051301,双鸭山,2020-12-13,27,1,优,-,27,13,6,8,0.4,47,-20,-14,晴,3,13,53,0.0,1002
101060101_2020-12-13,101060101,长春,2020-12-13,55,2,良,PM10,60,37,21,15,0.7,38,-20,-15,晴,3,18,68,0.0,1002
101060201_2020-12-13,101060201,吉林,2020-12-13,80,2,良,PM2.5,81,59,29,23,1.0,44,-18,-13,晴,4,22,61,0.0,998
101060306_2020-12-13,101060306,延边,2020-12-13,29,1,优,-,29,11,7,9,0.4,60,-14,-10,晴,4,26,43,0.0,997
101060401_2020-12-13,101060401,四平,2020-12-13,39,1,优,-,39,18,12,15,1.0,48,-21,-13,晴,3,13,66,0.0,1010
101060501_2020-12-13,101060501,通化,2020-12-13,19,1,优,-,16,4,8,8,0.6,59,-16,-10,晴,4,21,47,0.0,988
101060601_2020-12-13,101060601,白城,2020-12-13,36,1,优,-,36,25,5,12,0.3,44,-20,-12,晴,3,19,38,0.0,1011
101060701_2020-12-13,101060701,辽源,2020-12-13,42,1,优,-,42,23,4,13,0.6,50,-20,-12,晴,4,22,64,0.0,1003
101060801_2020-12-13,101060801,松原,2020-12-13,31,1,优,-,31,20,6,6,0.3,42,-22,-14,晴,3,16,59,0.0,1012
101060901_2020-12-13,101060901,白山,2020-12-13,44,1,优,-,44,16,4,11,0.6,58,-18,-11,晴,3,17,58,0.1,977
101070101_2020-12-13,101070101,沈阳,2020-12-13,21,1,优,-,21,9,7,9,0.4,55,-16,-9,晴,5,30,40,0.0,1022
101070201_2020-12-13,101070201,大连,2020-12-13,29,1,优,-,29,7,9,6,0.4,64,-8,3,多云,7,57,58,2.0,1017
101070301_2020-12-13,101070301,鞍山,2020-12-13,35,1,优,-,35,10,9,11,0.6,55,-13,-8,晴,3,19,34,0.0,1020
101070401_2020-12-13,101070401,抚顺,2020-12-13,30,1,优,-,30,16,8,9,0.4,55,-16,-10,晴,3,13,45,0.0,1016
101070501_2020-12-13,101070501,本溪,2020-12-13,34,1,优,-,34,9,15,11,0.6,50,-14,-9,晴,3,16,39,0.0,1010
101070601_2020-12-13,101070601,丹东,2020-12-13,43,1,优,-,43,10,11,10,0.5,54,-11,-4,晴,6,40,40,0.1,1021
101070701_2020-12-13,101070701,锦州,2020-12-13,66,2,良,PM10,82,9,6,8,0.5,63,-12,-5,晴,3,15,29,0.0,1022
101070801_2020-12-13,101070801,营口,2020-12-13,22,1,优,-,22,10,10,7,0.4,67,-11,-6,晴,3,16,40,0.2,1027
101070901_2020-12-13,101070901,阜新,2020-12-13,62,2,良,PM10,74,6,4,7,0.4,66,-15,-10,晴,6,44,40,0.0,1013
101071001_2020-12-13,101071001,辽阳,2020-12-13,34,1,优,-,34,10,6,6,0.5,55,-13,-7,晴,2,11,34,0.0,1025
101071101_2020-12-13,101071101,铁岭,2020-12-13,27,1,优,-,27,8,6,6,0.3,57,-15,-10,晴,3,17,43,0.0,1019
101071201_2020-12-13,101071201,朝阳,2020-12-13,67,2,良,PM10,84,6,5,6,0.5,68,-13,-7,晴,5,36,32,0.0,1013
101071301_2020-12-13,101071301,盘锦,2020-12-13,63,2,良,PM10,75,9,12,9,0.6,63,-11,-7,晴,3,14,31,0.0,1027
101071401_2020-12-13,101071401,葫芦岛,2020-12-13,55,2,良,PM10,60,10,9,10,0.6,66,-12,-5,晴,5,38,33,0.0,1024
101080101_2020-12-13,101080101,呼和浩特,2020-12-13,19,1,优,-,19,7,9,9,0.5,55,-19,-12,晴,4,25,44,0.0,939
101080201_2020-12-13,101080201,包头,2020-12-13,22,1,优,-,22,14,12,10,0.6,53,-17,-9,晴,3,18,42,0.0,956
101080301_2020-12-13,101080301,乌海,2020-12-13,42,1,优,-,42,14,8,11,0.4,61,-21,-10,晴,2,6,49,0.0,949
101080405_2020-12-13,101080405,乌兰察布,2020-12-13,17,1,优,-,16,8,7,20,0.3,54,-21,-15,晴,5,32,46,0.0,921
101080501_2020-12-13,101080501,通辽,2020-12-13,21,1,优,-,21,11,10,15,0.6,52,-19,-12,晴,3,19,47,0.0,1011
101080601_2020-12-13,101080601,赤峰,2020-12-13,26,1,优,-,26,9,9,8,0.6,60,-21,-12,晴,5,38,46,0.0,974
101080701_2020-12-13,101080701,鄂尔多斯,2020-12-13,34,1,优,-,34,12,10,13,0.7,63,-19,-12,晴,3,14,49,0.0,920
101080811_2020-12-13,101080811,巴彦淖尔,2020-12-13,44,1,优,-,44,22,12,12,0.7,57,-19,-10,晴,2,7,49,0.0,948
101080902_2020-12-13,101080902,锡林郭勒,2020-12-13,17,1,优,-,10,6,4,18,0.5,54,-30,-20,晴,3,17,68,0.0,951
101081013_2020-12-13,101081013,呼伦贝尔,2020-12-13,24,1,优,-,24,16,6,6,0.4,38,-30,-21,多云,2,10,65,0.0,971
101081108_2020-12-13,101081108,兴安盟,2020-12-13,19,1,优,-,16,13,6,4,0.4,48,-18,-11,晴,3,19,37,0.0,1001
101081213_2020-12-13,101081213,阿拉善盟,2020-12-13,54,2,良,PM10,58,24,6,3,0.2,68,-17,-13,晴,2,10,28,0.0,914
101090101_2020-12-13,101090101,石家庄,2020-12-13,56,2,良,PM10,62,15,7,4,0.2,64,-4,3,晴,5,32,25,0.0,1024
101090201_2020-12-13,101090201,保定,2020-12-13,29,1,优,-,29,10,9,5,0.2,62,-7,1,晴,4,23,29,0.0,1029
101090301_2020-12-13,101090301,张家口,2020-12-13,37,1,优,-,37,13,7,11,0.5,57,-16,-9,晴,6,40,35,0.0,970
101090402_2020-12-13,101090402,承德,2020-12-13,39,1,优,-,39,8,6,6,0.6,69,-13,-5,晴,6,41,30,0.0,994
101090501_2020-12-13,101090501,唐山,2020-12-13,26,1,优,-,21,18,10,6,0.3,65,-10,-2,晴,3,12,47,0.3,1026
101090601_2020-12-13,101090601,廊坊,2020-12-13,72,2,良,PM10,93,12,10,6,0.2,59,-6,0,晴,5,31,24,0.0,1030
101090701_2020-12-13,101090701,沧州,2020-12-13,50,1,优,-,50,11,10,4,0.6,62,-7,0,晴,5,31,38,0.0,1029
101090801_2020-12-13,101090801,衡水,2020-12-13,44,1,优,-,44,11,13,8,0.2,64,-5,0,晴,4,21,37,0.0,1027
101090901_2020-12-13,101090901,邢台,2020-12-13,62,2,良,PM10,73,16,12,6,0.2,54,-4,3,晴,4,27,32,0.0,1014
101091001_2020-12-13,101091001,邯郸,2020-12-13,78,2,良,PM10,105,20,17,7,0.3,54,-3,3,晴,4,26,33,0.0,1023
101091101_2020-12-13,101091101,秦皇岛,2020-12-13,23,1,优,-,23,16,5,8,0.4,65,-10,-3,晴,3,12,44,4.1,1027
101091201_2020-12-13,101091201,雄安新区,2020-12-13,34,1,优,-,34,13,12,3,0.2,57,-6,0,晴,5,31,27,0.0,1029
101100101_2020-12-13,101100101,太原,2020-12-13,70,2,良,PM10,89,17,12,6,0.5,57,-9,-4,阴,2,6,26,0.0,968
101100201_2020-12-13,101100201,大同,2020-12-13,29,1,优,-,29,8,7,9,0.4,56,-17,-10,晴,5,31,38,0.0,949
101100301_2020-12-13,101100301,阳泉,2020-12-13,52,2,良,PM10,53,14,11,5,0.4,60,-9,-2,阴,4,25,24,0.0,967
101100401_2020-12-13,101100401,晋中,2020-12-13,61,2,良,PM10,71,14,7,6,0.3,55,-9,-4,阴,4,24,22,0.0,961
101100501_2020-12-13,101100501,长治,2020-12-13,76,2,良,PM10,102,19,14,10,0.6,56,-9,0,阴,5,38,26,0.0,946
101100601_2020-12-13,101100601,晋城,2020-12-13,74,2,良,PM10,98,17,12,16,0.6,57,-5,3,阴,3,17,21,0.0,968
101100701_2020-12-13,101100701,临汾,2020-12-13,49,1,优,-,49,8,11,6,0.3,59,-5,4,阴,2,10,19,0.0,995
101100801_2020-12-13,101100801,运城,2020-12-13,57,2,良,PM10,63,18,16,11,0.5,56,-2,2,阴,3,17,30,0.0,1001
101100901_2020-12-13,101100901,朔州,2020-12-13,48,1,优,-,48,12,4,7,0.4,63,-17,-10,晴,4,27,35,0.0,944
101101001_2020-12-13,101101001,忻州,2020-12-13,66,2,良,PM10,81,10,10,7,0.4,52,-12,-3,阴,5,31,29,0.0,960
101101100_2020-12-13,101101100,吕梁,2020-12-13,102,3,轻度污染,PM10,153,18,12,23,0.4,45,-12,-3,阴,3,14,31,0.0,958
101110101_2020-12-13,101110101,西安,2020-12-13,80,2,良,PM10,110,16,20,7,0.4,46,-1,5,阴,4,28,37,0.0,998
101110200_2020-12-13,101110200,咸阳,2020-12-13,90,2,良,PM10,130,17,23,6,0.4,44,-2,6,阴,4,22,34,0.0,993
101110300_2020-12-13,101110300,延安,2020-12-13,38,1,优,-,38,6,6,3,0.3,62,-13,-6,多云,3,12,33,0.0,940
101110401_2020-12-13,101110401,榆林,2020-12-13,71,2,良,PM10,92,19,19,9,0.5,45,-17,-9,多云,2,9,44,0.0,943
101110501_2020-12-13,101110501,渭南,2020-12-13,91,2,良,PM10,132,15,16,6,0.6,56,-3,4,阴,3,12,40,0.6,979
101110601_2020-12-13,101110601,商洛,2020-12-13,80,2,良,PM10,109,22,16,4,0.3,60,-1,7,阴,5,30,42,0.0,968
101110701_2020-12-13,101110701,安康,2020-12-13,99,2,良,PM2.5,109,74,36,14,1.6,6,4,7,阴,1,5,65,0.3,1000
101110801_2020-12-13,101110801,汉中,2020-12-13,160,4,中度污染,PM2.5,153,122,39,17,2.2,5,3,7,阴,1,3,81,1.5,983
101110901_2020-12-13,101110901,宝鸡,2020-12-13,57,2,良,PM10,64,21,15,8,0.3,63,-1,6,雨夹雪,2,7,41,0.2,982
101111001_2020-12-13,101111001,铜川,2020-12-13,84,2,良,PM10,117,21,17,8,0.3,56,-4,4,阴,4,20,34,0.0,969
101111101_2020-12-13,101111101,杨凌,2020-12-13,84,2,良,PM10,117,27,23,7,0.6,46,-2,6,阴,4,22,34,0.0,993
101120101_2020-12-13,101120101,济南,2020-12-13,62,2,良,PM10,74,15,15,8,0.5,59,-4,5,多云,4,27,40,0.0,1014
101120201_2020-12-13,101120201,青岛,2020-12-13,60,2,良,PM10,70,22,18,8,0.4,59,-3,7,多云,6,47,62,0.0,1018
101120301_2020-12-13,101120301,淄博,2020-12-13,43,1,优,-,43,26,14,10,0.5,54,-4,2,多云,4,28,61,0.8,1025
101120401_2020-12-13,101120401,德州,2020-12-13,52,2,良,PM10,54,4,8,5,0.3,65,-7,0,晴,4,24,41,0.0,1026
101120501_2020-12-13,101120501,烟台,2020-12-13,34,1,优,-,34,8,15,8,0.2,62,-4,4,多云,6,48,65,3.4,1016
101120601_2020-12-13,101120601,潍坊,2020-12-13,31,1,优,-,31,13,10,7,0.3,59,-3,2,多云,3,13,64,0.8,1023
101120701_2020-12-13,101120701,济宁,2020-12-13,66,2,良,PM10,81,10,4,5,0.3,68,-2,3,多云,4,22,46,0.0,1023
101120801_2020-12-13,101120801,泰安,2020-12-13,56,2,良,PM10,62,18,20,12,0.6,60,-3,2,阴,4,26,44,0.0,1016
101120901_2020-12-13,101120901,临沂,2020-12-13,80,2,良,PM10,110,25,22,6,0.6,66,-1,4,多云,5,31,50,0.0,1014
101121001_2020-12-13,101121001,菏泽,2020-12-13,121,3,轻度污染,PM10,191,17,12,5,0.2,64,-1,2,阴,6,45,44,0.0,1023
101121101_2020-12-13,101121101,滨州,2020-12-13,33,1,优,-,25,23,15,14,0.5,68,-5,2,多云,4,28,56,0.2,1026
101121201_2020-12-13,101121201,东营,2020-12-13,29,1,优,-,29,14,8,8,0.3,73,-4,2,多云,5,34,63,2.2,1026
101121301_2020-12-13,101121301,威海,2020-12-13,20,1,优,-,19,10,6,4,0.5,63,-3,4,多云,6,44,62,1.9,1016
101121401_2020-12-13,101121401,枣庄,2020-12-13,82,2,良,PM10,114,25,21,5,0.5,71,-1,5,多云,5,30,46,0.1,1018
101121501_2020-12-13,101121501,日照,2020-12-13,72,2,良,PM10,93,47,30,7,0.6,46,-2,4,阴,6,42,61,0.0,1018
101121601_2020-12-13,101121601,莱芜,2020-12-13,63,2,良,PM10,75,30,19,8,0.5,49,-4,1,阵雪,3,18,59,0.2,1007
101121701_2020-12-13,101121701,聊城,2020-12-13,60,2,良,PM10,70,9,11,5,0.2,64,-3,3,晴,5,35,42,0.0,1026
101130101_2020-12-13,101130101,乌鲁木齐,2020-12-13,129,3,轻度污染,PM2.5,117,98,46,8,2.0,21,-17,-11,霾,1,4,65,0.0,960
101130201_2020-12-13,101130201,克拉玛依,2020-12-13,68,2,良,PM10,85,40,45,7,0.8,25,-19,-13,晴,0,1,73,0.0,1000
101130301_2020-12-13,101130301,石河子,2020-12-13,170,4,中度污染,PM2.5,166,129,44,11,1.4,36,-21,-12,晴,1,3,71,0.0,1001
101130401_2020-12-13,101130401,昌吉,2020-12-13,160,4,中度污染,PM2.5,156,122,56,10,2.2,18,-20,-12,霾,2,6,71,0.0,990
101130501_2020-12-13,101130501,吐鲁番,2020-12-13,122,3,轻度污染,PM2.5,190,92,53,24,2.6,26,-8,-1,晴,2,7,54,0.0,1034
101130609_2020-12-13,101130609,巴音郭楞,2020-12-13,68,2,良,PM10,85,47,31,4,0.7,44,-6,-1,晴,3,15,52,0.0,957
101130701_2020-12-13,101130701,阿拉尔,2020-12-13,84,2,良,PM10,117,60,40,9,1.0,27,-2,0,阴,1,4,69,0.3,951
101130801_2020-12-13,101130801,阿克苏,2020-12-13,87,2,良,PM2.5,117,64,36,10,1.0,26,-4,1,多云,2,7,63,0.0,944
101130901_2020-12-13,101130901,喀什,2020-12-13,73,2,良,PM2.5,81,53,35,4,1.0,31,-5,0,阴,2,7,84,2.6,927
101131012_2020-12-13,101131012,伊犁,2020-12-13,69,2,良,PM2.5,60,50,41,21,1.6,23,-10,-3,晴,2,6,82,0.1,981
101131101_2020-12-13,101131101,塔城,2020-12-13,25,1,优,-,25,6,13,3,0.8,32,-17,-8,晴,1,5,61,0.0,990
101131201_2020-12-13,101131201,哈密,2020-12-13,107,3,轻度污染,PM10,163,34,19,12,0.6,42,-17,-3,晴,2,7,37,0.0,976
101131301_2020-12-13,101131301,和田,2020-12-13,124,3,轻度污染,PM2.5,120,94,38,23,1.6,33,-3,2,阴,2,6,52,0.4,921
101131401_2020-12-13,101131401,阿勒泰,2020-12-13,0,1,优,-,12,21,16,2,0.0,6,-24,-12,阴,1,4,61,0.0,979
101131505_2020-12-13,101131505,克州,2020-12-13,0,1,优,-,71,52,16,5,0.9,1,-5,0,阴,2,6,75,0.6,928
101131604_2020-12-13,101131604,博尔塔拉,2020-12-13,61,2,良,PM10,72,43,37,7,1.1,43,-23,-13,晴,2,6,83,0.0,995
101131701_2020-12-13,101131701,图木舒克,2020-12-13,78,2,良,PM2.5,99,57,31,5,1.0,21,-3,0,多云,1,5,73,0.2,943
101131801_2020-12-13,101131801,五家渠,2020-12-13,231,5,重度污染,PM2.5,210,181,55,10,2.3,22,-17,-11,晴,1,4,65,0.0,960
101131901_2020-12-13,101131901,铁门关,2020-12-13,87,2,良,PM10,123,57,36,4,0.8,38,-10,0,晴,3,17,53,0.0,960
101131920_2020-12-13,101131920,昆玉,2020-12-13,66,2,良,PM10,82,46,34,6,0.9,36,-4,2,阴,2,6,57,0.2,925
101132101_2020-12-13,101132101,北屯,2020-12-13,33,1,优,-,23,23,20,3,0.2,13,-24,-12,多云,1,4,61,0.0,979
101132201_2020-12-13,101132201,双河,2020-12-13,69,2,良,PM10,87,46,46,6,1.3,32,-24,-12,晴,1,4,61,0.0,979
101132301_2020-12-13,101132301,可克达拉,2020-12-13,69,2,良,PM2.5,55,50,33,19,1.3,28,-10,-4,晴,1,4,84,0.0,984
101140101_2020-12-13,101140101,拉萨,2020-12-13,56,2,良,PM10,61,27,33,6,0.8,62,-2,13,晴,2,10,10,0.0,767
101140201_2020-12-13,101140201,日喀则,2020-12-13,30,1,优,-,30,18,20,3,0.8,65,-10,10,晴,2,9,18,0.0,760
101140301_2020-12-13,101140301,山南,2020-12-13,60,2,良,PM10,70,32,44,10,0.8,36,-4,13,晴,2,7,31,0.0,773
101140401_2020-12-13,101140401,林芝,2020-12-13,18,1,优,-,11,4,6,8,0.8,56,3,10,多云,3,15,49,0.0,809
