101010100_2020-12-17,101010100,北京,2020-12-17,60,2,良,PM10,69,32,53,8,0.9,14,-9,3,晴,1,2,41,0.0,1025
101020100_2020-12-17,101020100,上海,2020-12-17,48,1,优,-,41,33,31,9,0.6,58,3,8,晴,2,7,54,0.0,1030
101030100_2020-12-17,101030100,天津,2020-12-17,108,3,轻度污染,PM2.5,93,81,60,20,1.2,26,-4,4,多云,1,3,38,0.0,1030
101040100_2020-12-17,101040100,重庆,2020-12-17,46,1,优,-,46,26,43,8,0.4,24,6,7,阴,2,7,48,0.0,995
101050101_2020-12-17,101050101,哈尔滨,2020-12-17,94,2,良,PM2.5,102,70,36,23,1.0,39,-20,-13,晴,3,12,65,0.0,1007
101050201_2020-12-17,101050201,齐齐哈尔,2020-12-17,69,2,良,PM10,88,46,18,9,0.7,45,-19,-7,晴,4,21,55,0.0,1002
101050301_2020-12-17,101050301,牡丹江,2020-12-17,67,2,良,PM2.5,69,48,34,27,0.6,42,-24,-10,晴,4,21,59,0.0,983
101050401_2020-12-17,101050401,佳木斯,2020-12-17,60,2,良,PM2.5,54,43,15,8,0.5,51,-19,-12,晴,3,18,57,0.0,1008
101050501_2020-12-17,101050501,绥化,2020-12-17,104,3,轻度污染,PM2.5,100,78,25,6,1.0,36,-22,-14,晴,2,9,71,0.0,998
101050601_2020-12-17,101050601,黑河,2020-12-17,40,1,优,-,40,16,10,9,0.4,44,-26,-14,多云,2,6,65,0.0,995
101050701_2020-12-17,101050701,大兴安岭,2020-12-17,22,1,优,-,22,10,8,6,0.6,43,-28,-14,晴,2,6,60,0.0,972
101050801_2020-12-17,101050801,伊春,2020-12-17,46,1,优,-,46,32,16,13,0.7,36,-23,-15,晴,5,31,65,0.0,985
101050901_2020-12-17,101050901,大庆,2020-12-17,55,2,良,PM10,60,35,21,12,0.5,40,-19,-8,晴,3,15,57,0.0,1002
101051002_2020-12-17,101051002,七台河,2020-12-17,57,2,良,PM10,64,27,24,14,0.8,56,-22,-13,晴,3,17,57,0.0,995
101051101_2020-12-17,101051101,鸡西,2020-12-17,52,2,良,PM10,53,24,20,7,0.3,52,-20,-11,晴,5,34,51,0.0,985
101051201_2020-12-17,101051201,鹤岗,2020-12-17,26,1,优,-,22,18,8,10,0.6,49,-23,-12,晴,3,18,59,0.0,994
101051301_2020-12-17,101051301,双鸭山,2020-12-17,49,1,优,-,49,31,9,10,0.4,56,-19,-12,晴,3,15,55,0.0,995
101060101_2020-12-17,101060101,长春,2020-12-17,75,2,良,PM2.5,86,55,37,28,1.1,35,-16,-10,晴,3,17,60,0.0,995
101060201_2020-12-17,101060201,吉林,2020-12-17,42,1,优,-,42,28,20,24,0.8,56,-16,-7,晴,3,12,47,0.0,988
101060306_2020-12-17,101060306,延边,2020-12-17,27,1,优,-,27,12,10,13,0.5,61,-17,-5,晴,4,25,39,0.0,991
101060401_2020-12-17,101060401,四平,2020-12-17,73,2,良,PM2.5,94,53,28,24,0.9,57,-17,-8,晴,4,21,60,0.0,1003
101060501_2020-12-17,101060501,通化,2020-12-17,93,2,良,PM2.5,106,69,42,66,1.2,22,-21,-6,晴,3,12,62,0.0,977
101060601_2020-12-17,101060601,白城,2020-12-17,48,1,优,-,48,22,6,6,0.4,48,-17,-4,晴,2,10,40,0.0,1003
101060701_2020-12-17,101060701,辽源,2020-12-17,82,2,良,PM2.5,98,60,22,33,1.0,54,-21,-6,晴,3,14,64,0.0,994
101060801_2020-12-17,101060801,松原,2020-12-17,54,2,良,PM10,58,32,18,8,0.7,40,-18,-11,晴,3,13,65,0.0,1005
101060901_2020-12-17,101060901,白山,2020-12-17,78,2,良,PM10,106,42,22,49,1.2,33,-24,-7,晴,2,9,68,0.0,961
101070101_2020-12-17,101070101,沈阳,2020-12-17,82,2,良,PM2.5,104,60,52,45,1.4,27,-18,-4,晴,3,12,55,0.0,1021
101070201_2020-12-17,101070201,大连,2020-12-17,63,2,良,PM10,76,44,41,18,1.0,43,-5,3,晴,5,34,49,0.0,1017
101070301_2020-12-17,101070301,鞍山,2020-12-17,69,2,良,PM10,87,46,38,42,1.9,38,-10,-1,晴,2,10,41,0.0,1018
101070401_2020-12-17,101070401,抚顺,2020-12-17,88,2,良,PM2.5,124,65,50,41,1.7,29,-20,-4,晴,3,19,64,0.0,1012
101070501_2020-12-17,101070501,本溪,2020-12-17,85,2,良,PM2.5,116,63,50,76,3.1,22,-16,-2,晴,1,5,54,0.0,1004
101070601_2020-12-17,101070601,丹东,2020-12-17,55,2,良,PM10,59,35,30,33,1.2,38,-14,-2,晴,3,13,59,0.0,1027
101070701_2020-12-17,101070701,锦州,2020-12-17,115,3,轻度污染,PM2.5,142,87,61,57,1.5,36,-12,0,晴,2,6,43,0.0,1019
101070801_2020-12-17,101070801,营口,2020-12-17,33,1,优,-,33,17,28,17,0.6,49,-10,0,晴,2,6,52,0.0,1027
101070901_2020-12-17,101070901,阜新,2020-12-17,58,2,良,PM10,66,18,12,19,0.5,66,-17,-4,晴,2,8,57,0.0,1006
101071001_2020-12-17,101071001,辽阳,2020-12-17,64,2,良,PM10,78,32,23,27,1.1,50,-15,-2,晴,3,12,50,0.0,1025
101071101_2020-12-17,101071101,铁岭,2020-12-17,68,2,良,PM10,85,41,27,27,1.2,47,-14,-4,晴,4,21,48,0.0,1017
101071201_2020-12-17,101071201,朝阳,2020-12-17,50,1,优,-,50,15,19,22,1.0,63,-13,0,晴,3,13,42,0.0,1005
101071301_2020-12-17,101071301,盘锦,2020-12-17,52,2,良,PM10,53,22,42,30,0.9,40,-11,-1,晴,1,3,52,0.0,1027
101071401_2020-12-17,101071401,葫芦岛,2020-12-17,109,3,轻度污染,PM10,167,73,71,204,1.4,41,-14,0,晴,2,9,52,0.0,1023
101080101_2020-12-17,101080101,呼和浩特,2020-12-17,85,2,良,PM2.5,110,63,42,30,1.5,22,-18,-7,晴,2,10,50,0.0,895
101080201_2020-12-17,101080201,包头,2020-12-17,159,4,中度污染,PM2.5,153,121,65,61,3.6,21,-19,-5,晴,2,7,63,0.0,912
101080301_2020-12-17,101080301,乌海,2020-12-17,35,1,优,-,35,18,13,9,0.4,77,-15,-2,晴,2,11,49,0.0,902
101080405_2020-12-17,101080405,乌兰察布,2020-12-17,53,2,良,PM2.5,51,37,39,38,1.0,27,-20,-7,晴,3,13,53,0.0,863
101080501_2020-12-17,101080501,通辽,2020-12-17,61,2,良,PM10,71,27,22,11,0.4,54,-18,-8,晴,2,9,56,0.0,1004
101080601_2020-12-17,101080601,赤峰,2020-12-17,112,3,轻度污染,PM2.5,114,84,25,29,1.2,55,-14,-4,晴,4,20,45,0.0,946
101080701_2020-12-17,101080701,鄂尔多斯,2020-12-17,26,1,优,-,26,10,12,8,0.6,74,-13,-6,多云,3,14,43,0.0,860
101080811_2020-12-17,101080811,巴彦淖尔,2020-12-17,59,2,良,PM2.5,65,42,13,10,0.4,62,-15,-4,晴,2,9,52,0.0,908
101080902_2020-12-17,101080902,锡林郭勒,2020-12-17,19,1,优,-,14,4,4,6,0.5,59,-24,-17,晴,3,19,72,0.0,908
101081013_2020-12-17,101081013,呼伦贝尔,2020-12-17,23,1,优,-,23,12,8,5,0.4,56,-23,-14,晴,5,30,70,0.0,942
101081108_2020-12-17,101081108,兴安盟,2020-12-17,19,1,优,-,11,9,9,8,0.4,60,-13,-5,晴,3,14,39,0.0,989
101081213_2020-12-17,101081213,阿拉善盟,2020-12-17,27,1,优,-,24,16,8,4,0.4,86,-11,-5,晴,2,6,39,0.0,851
101090101_2020-12-17,101090101,石家庄,2020-12-17,57,2,良,PM10,64,36,47,31,0.9,34,-7,5,晴,1,2,42,0.0,1018
101090201_2020-12-17,101090201,保定,2020-12-17,79,2,良,PM2.5,99,58,61,28,1.2,18,-11,4,晴,2,7,54,0.0,1028
101090301_2020-12-17,101090301,张家口,2020-12-17,41,1,优,-,41,19,22,24,0.8,55,-14,-1,晴,3,14,40,0.0,937
101090402_2020-12-17,101090402,承德,2020-12-17,91,2,良,PM10,132,35,45,31,2.2,25,-17,-1,晴,1,5,50,0.0,977
101090501_2020-12-17,101090501,唐山,2020-12-17,102,3,轻度污染,PM2.5,144,76,71,19,1.2,17,-13,3,晴,3,15,51,0.0,1026
101090601_2020-12-17,101090601,廊坊,2020-12-17,60,2,良,PM2.5,65,43,46,15,0.7,29,-8,5,晴,1,5,38,0.0,1029
101090701_2020-12-17,101090701,沧州,2020-12-17,117,3,轻度污染,PM2.5,142,88,55,33,1.8,30,-8,4,晴,2,7,47,0.0,1029
101090801_2020-12-17,101090801,衡水,2020-12-17,153,4,中度污染,PM2.5,161,117,65,45,2.1,26,-6,5,多云,2,10,48,0.0,1028
101090901_2020-12-17,101090901,邢台,2020-12-17,102,3,轻度污染,PM2.5,128,76,66,46,2.3,27,-7,4,多云,2,9,42,0.0,1007
101091001_2020-12-17,101091001,邯郸,2020-12-17,150,3,轻度污染,PM2.5,206,115,78,69,4.8,14,-7,5,多云,2,7,56,0.0,1022
101091101_2020-12-17,101091101,秦皇岛,2020-12-17,53,2,良,PM10,55,28,33,13,0.8,45,-10,2,晴,3,12,45,0.0,1028
101091201_2020-12-17,101091201,雄安新区,2020-12-17,88,2,良,PM2.5,104,65,65,27,1.2,14,-11,3,多云,1,5,53,0.0,1029
101100101_2020-12-17,101100101,太原,2020-12-17,78,2,良,-,106,57,57,44,1.5,23,-15,2,多云,3,15,53,0.0,937
101100201_2020-12-17,101100201,大同,2020-12-17,88,2,良,PM10,125,62,49,64,1.8,17,-21,-5,晴,2,11,57,0.0,905
101100301_2020-12-17,101100301,阳泉,2020-12-17,47,1,优,-,47,28,29,26,0.9,53,-9,2,多云,4,21,33,0.0,936
101100401_2020-12-17,101100401,晋中,2020-12-17,66,2,良,PM10,82,42,49,86,1.8,26,-14,1,多云,3,16,44,0.0,927
101100501_2020-12-17,101100501,长治,2020-12-17,72,2,良,PM2.5,90,52,55,39,1.4,32,-10,1,阴,3,17,38,0.0,905
101100601_2020-12-17,101100601,晋城,2020-12-17,75,2,良,PM2.5,82,55,39,38,1.6,36,-8,4,阴,2,7,36,0.0,939
101100701_2020-12-17,101100701,临汾,2020-12-17,92,2,良,PM2.5,110,68,48,28,1.6,18,-7,3,阴,2,6,41,0.0,976
101100801_2020-12-17,101100801,运城,2020-12-17,156,4,中度污染,PM2.5,185,119,55,41,2.7,20,-6,4,阴,2,7,48,0.0,985
101100901_2020-12-17,101100901,朔州,2020-12-17,101,3,轻度污染,PM10,152,56,42,36,0.8,34,-19,-1,多云,3,12,50,0.0,898
101101001_2020-12-17,101101001,忻州,2020-12-17,89,2,良,PM10,127,61,43,23,1.1,19,-14,-1,晴,2,9,46,0.0,926
101101100_2020-12-17,101101100,吕梁,2020-12-17,91,2,良,PM10,131,37,59,66,3.8,13,-13,0,阴,1,2,49,0.0,919
101110101_2020-12-17,101110101,西安,2020-12-17,153,4,中度污染,PM2.5,173,117,63,16,1.0,19,0,3,阴,2,8,54,0.0,983
101110200_2020-12-17,101110200,咸阳,2020-12-17,220,5,重度污染,PM2.5,230,170,63,13,1.2,12,-1,3,霾,3,14,61,0.0,975
101110300_2020-12-17,101110300,延安,2020-12-17,60,2,良,PM2.5,67,43,52,13,1.5,17,-11,0,阴,1,5,55,0.0,892
101110401_2020-12-17,101110401,榆林,2020-12-17,90,2,良,PM2.5,94,67,67,29,1.7,16,-16,-2,晴,3,17,50,0.0,930
101110501_2020-12-17,101110501,渭南,2020-12-17,142,3,轻度污染,PM2.5,190,108,75,23,1.5,9,-1,2,阴,2,7,60,0.0,955
101110601_2020-12-17,101110601,商洛,2020-12-17,60,2,良,PM2.5,64,43,26,14,0.5,54,0,4,阴,2,10,51,0.0,940
