101010100_2020-12-15,101010100,北京,2020-12-15,40,1,优,-,40,20,33,6,0.6,26,-10,0,晴,2,10,26,0.0,1030
101020100_2020-12-15,101020100,上海,2020-12-15,32,1,优,-,32,21,26,6,0.7,54,1,5,多云,3,14,52,0.0,1032
101030100_2020-12-15,101030100,天津,2020-12-15,28,1,优,-,28,15,34,7,0.6,36,-7,0,晴,2,11,22,0.0,1034
101040100_2020-12-15,101040100,重庆,2020-12-15,44,1,优,-,44,29,38,7,0.5,20,6,8,阴,1,5,81,0.4,1000
101050101_2020-12-15,101050101,哈尔滨,2020-12-15,49,1,优,-,49,24,17,14,0.7,50,-25,-18,晴,4,22,57,0.0,1014
101050201_2020-12-15,101050201,齐齐哈尔,2020-12-15,32,1,优,-,32,20,9,13,0.4,48,-22,-16,晴,3,17,44,0.0,1012
101050301_2020-12-15,101050301,牡丹江,2020-12-15,38,1,优,-,38,18,9,16,0.2,57,-22,-16,晴,4,26,46,0.0,990
101050401_2020-12-15,101050401,佳木斯,2020-12-15,32,1,优,-,32,14,7,5,0.4,52,-23,-16,晴,5,34,52,0.0,1014
101050501_2020-12-15,101050501,绥化,2020-12-15,29,1,优,-,16,20,12,3,0.6,38,-24,-18,多云,3,17,60,0.0,1006
101050601_2020-12-15,101050601,黑河,2020-12-15,22,1,优,-,22,14,6,5,0.4,50,-25,-19,晴,5,30,48,0.0,1006
101050701_2020-12-15,101050701,大兴安岭,2020-12-15,15,1,优,-,11,3,6,4,0.4,46,-30,-19,晴,4,27,50,0.0,984
101050801_2020-12-15,101050801,伊春,2020-12-15,16,1,优,-,16,4,5,6,0.6,40,-27,-19,多云,5,30,58,0.0,995
101050901_2020-12-15,101050901,大庆,2020-12-15,19,1,优,-,19,11,7,5,0.4,50,-22,-17,多云,4,25,42,0.0,1012
101051002_2020-12-15,101051002,七台河,2020-12-15,48,1,优,-,48,33,14,11,0.7,60,-23,-18,晴,7,60,53,0.0,1000
101051101_2020-12-15,101051101,鸡西,2020-12-15,48,1,优,-,48,13,13,2,0.3,49,-23,-17,晴,6,44,48,0.0,991
101051201_2020-12-15,101051201,鹤岗,2020-12-15,23,1,优,-,23,8,4,6,0.5,51,-24,-18,晴,5,34,49,0.0,1001
101051301_2020-12-15,101051301,双鸭山,2020-12-15,21,1,优,-,21,6,5,8,0.4,50,-21,-17,晴,5,33,46,0.0,1001
101060101_2020-12-15,101060101,长春,2020-12-15,58,2,良,PM10,66,35,26,22,0.7,34,-23,-16,晴,3,16,62,0.0,1004
101060201_2020-12-15,101060201,吉林,2020-12-15,33,1,优,-,33,16,12,14,0.6,53,-21,-16,晴,3,16,53,0.0,996
101060306_2020-12-15,101060306,延边,2020-12-15,55,2,良,PM10,60,9,5,6,0.4,56,-19,-13,晴,7,50,37,0.0,997
101060401_2020-12-15,101060401,四平,2020-12-15,34,1,优,-,34,23,8,9,0.3,57,-23,-15,晴,3,19,60,0.0,1011
101060501_2020-12-15,101060501,通化,2020-12-15,31,1,优,-,31,11,8,12,0.4,52,-21,-13,晴,4,21,55,0.0,985
101060601_2020-12-15,101060601,白城,2020-12-15,42,1,优,-,42,28,7,14,0.4,50,-23,-13,晴,3,18,34,0.0,1012
101060701_2020-12-15,101060701,辽源,2020-12-15,28,1,优,-,28,12,6,14,0.5,53,-23,-14,晴,4,23,58,0.0,1002
101060801_2020-12-15,101060801,松原,2020-12-15,102,3,轻度污染,PM2.5,96,76,22,10,0.6,32,-23,-17,晴,3,15,57,0.0,1015
101060901_2020-12-15,101060901,白山,2020-12-15,48,1,优,-,48,16,6,12,0.5,54,-23,-15,晴,4,25,59,0.0,971
101070101_2020-12-15,101070101,沈阳,2020-12-15,22,1,优,-,22,13,13,13,0.5,49,-19,-10,晴,4,23,40,0.0,1027
101070201_2020-12-15,101070201,大连,2020-12-15,25,1,优,-,25,12,16,13,0.4,55,-9,-5,晴,4,27,45,0.0,1023
101070301_2020-12-15,101070301,鞍山,2020-12-15,46,1,优,-,46,19,20,26,1.4,48,-14,-9,晴,3,18,32,0.0,1024
101070401_2020-12-15,101070401,抚顺,2020-12-15,39,1,优,-,39,10,10,9,0.4,53,-22,-11,晴,4,27,57,0.0,1019
101070501_2020-12-15,101070501,本溪,2020-12-15,38,1,优,-,38,12,11,37,0.7,56,-18,-11,晴,4,22,44,0.0,1012
101070601_2020-12-15,101070601,丹东,2020-12-15,32,1,优,-,32,11,11,14,0.6,53,-16,-8,晴,5,31,35,0.0,1031
101070701_2020-12-15,101070701,锦州,2020-12-15,42,1,优,-,42,29,12,15,0.6,56,-15,-7,晴,4,27,33,0.0,1026
101070801_2020-12-15,101070801,营口,2020-12-15,20,1,优,-,20,14,15,12,0.4,52,-16,-7,晴,3,12,39,0.0,1033
101070901_2020-12-15,101070901,阜新,2020-12-15,28,1,优,-,28,10,6,13,0.4,62,-17,-10,晴,4,22,42,0.0,1014
101071001_2020-12-15,101071001,辽阳,2020-12-15,35,1,优,-,35,17,10,10,0.6,52,-18,-9,晴,3,17,40,0.0,1031
101071101_2020-12-15,101071101,铁岭,2020-12-15,30,1,优,-,30,16,5,7,0.5,58,-19,-11,晴,4,25,46,0.0,1023
101071201_2020-12-15,101071201,朝阳,2020-12-15,65,2,良,PM10,80,25,19,32,1.2,47,-20,-7,晴,3,15,47,0.0,1014
101071301_2020-12-15,101071301,盘锦,2020-12-15,35,1,优,-,35,8,13,12,0.9,60,-16,-8,晴,3,12,37,0.0,1033
101071401_2020-12-15,101071401,葫芦岛,2020-12-15,43,1,优,-,43,18,18,14,0.7,56,-17,-6,晴,3,19,39,0.0,1030
101080101_2020-12-15,101080101,呼和浩特,2020-12-15,85,2,良,PM2.5,111,63,37,24,1.4,24,-21,-10,晴,2,6,52,0.0,934
101080201_2020-12-15,101080201,包头,2020-12-15,77,2,良,PM2.5,93,56,39,45,2.2,30,-19,-7,晴,2,11,54,0.0,928
101080301_2020-12-15,101080301,乌海,2020-12-15,46,1,优,-,46,17,8,9,0.6,62,-18,-7,晴,2,9,42,0.0,925
101080405_2020-12-15,101080405,乌兰察布,2020-12-15,40,1,优,-,40,17,18,12,0.4,44,-21,-11,晴,3,13,50,0.0,885
101080501_2020-12-15,101080501,通辽,2020-12-15,35,1,优,-,26,24,14,7,0.3,55,-21,-14,晴,4,21,51,0.0,1011
101080601_2020-12-15,101080601,赤峰,2020-12-15,113,3,轻度污染,PM2.5,132,85,24,27,1.2,46,-22,-10,晴,2,8,48,0.0,964
101080701_2020-12-15,101080701,鄂尔多斯,2020-12-15,47,1,优,-,47,29,14,18,0.6,55,-15,-9,晴,3,15,33,0.0,882
101080811_2020-12-15,101080811,巴彦淖尔,2020-12-15,50,1,优,-,50,30,20,17,1.2,44,-18,-5,晴,3,13,41,0.0,925
101080902_2020-12-15,101080902,锡林郭勒,2020-12-15,18,1,优,-,16,4,4,10,0.6,56,-28,-21,晴,3,17,72,0.0,926
101081013_2020-12-15,101081013,呼伦贝尔,2020-12-15,25,1,优,-,20,17,6,5,0.6,44,-32,-22,晴,3,13,65,0.0,958
101081108_2020-12-15,101081108,兴安盟,2020-12-15,20,1,优,-,14,14,6,5,0.3,58,-19,-12,晴,4,25,30,0.0,1000
101081213_2020-12-15,101081213,阿拉善盟,2020-12-15,52,2,良,PM10,54,28,8,7,0.5,78,-14,-7,晴,2,9,39,0.0,882
101090101_2020-12-15,101090101,石家庄,2020-12-15,64,2,良,PM10,77,33,38,23,0.9,24,-6,2,晴,3,13,37,0.0,1024
101090201_2020-12-15,101090201,保定,2020-12-15,47,1,优,-,47,31,43,13,0.6,30,-11,0,晴,3,15,47,0.0,1033
101090301_2020-12-15,101090301,张家口,2020-12-15,44,1,优,-,44,19,21,26,0.8,45,-18,-6,晴,3,14,37,0.0,951
101090402_2020-12-15,101090402,承德,2020-12-15,57,2,良,PM10,63,25,26,10,0.8,41,-18,-7,晴,2,11,39,0.0,987
101090501_2020-12-15,101090501,唐山,2020-12-15,31,1,优,-,31,20,26,10,0.9,44,-15,-2,晴,2,9,51,0.0,1031
101090601_2020-12-15,101090601,廊坊,2020-12-15,38,1,优,-,38,12,40,10,0.3,29,-10,1,晴,2,7,30,0.0,1033
101090701_2020-12-15,101090701,沧州,2020-12-15,45,1,优,-,45,18,32,6,0.8,40,-11,1,晴,3,13,56,0.0,1034
101090801_2020-12-15,101090801,衡水,2020-12-15,85,2,良,PM2.5,118,63,61,31,1.0,19,-8,2,晴,2,7,45,0.0,1032
101090901_2020-12-15,101090901,邢台,2020-12-15,59,2,良,PM10,68,30,44,23,1.0,26,-7,2,晴,3,12,40,0.0,1013
101091001_2020-12-15,101091001,邯郸,2020-12-15,73,2,良,PM10,95,42,50,24,1.2,24,-7,3,晴,2,10,50,0.0,1026
101091101_2020-12-15,101091101,秦皇岛,2020-12-15,30,1,优,-,30,16,16,9,0.4,51,-18,-3,晴,2,11,54,0.0,1034
101091201_2020-12-15,101091201,雄安新区,2020-12-15,46,1,优,-,46,21,23,29,0.8,43,-10,0,晴,3,13,43,0.0,1033
101100101_2020-12-15,101100101,太原,2020-12-15,77,2,良,PM10,104,50,46,33,1.3,26,-16,-1,晴,3,12,42,0.0,953
101100201_2020-12-15,101100201,大同,2020-12-15,87,2,良,-,123,64,39,62,1.5,24,-23,-7,晴,3,17,51,0.0,922
101100301_2020-12-15,101100301,阳泉,2020-12-15,63,2,良,PM2.5,70,45,39,64,1.1,33,-12,0,晴,4,24,32,0.0,954
101100401_2020-12-15,101100401,晋中,2020-12-15,68,2,良,PM10,86,40,38,97,1.6,29,-15,-1,晴,3,12,40,0.0,946
101100501_2020-12-15,101100501,长治,2020-12-15,65,2,良,PM10,79,40,40,34,1.3,31,-9,0,晴,2,10,34,0.0,923
101100601_2020-12-15,101100601,晋城,2020-12-15,57,2,良,PM10,64,30,24,30,1.6,46,-8,2,晴,2,11,30,0.0,952
101100701_2020-12-15,101100701,临汾,2020-12-15,63,2,良,PM10,76,40,35,35,1.3,25,-7,2,晴,2,7,40,0.0,986
101100801_2020-12-15,101100801,运城,2020-12-15,138,3,轻度污染,PM2.5,165,105,42,32,1.6,33,-7,3,晴,2,9,54,0.0,994
101100901_2020-12-15,101100901,朔州,2020-12-15,84,2,良,PM10,118,57,22,26,0.8,48,-19,-5,晴,2,8,47,0.0,917
101101001_2020-12-15,101101001,忻州,2020-12-15,91,2,良,PM10,132,61,44,21,1.1,18,-14,-4,晴,2,10,40,0.0,940
101101100_2020-12-15,101101100,吕梁,2020-12-15,68,2,良,PM10,85,36,30,30,0.7,31,-13,-2,晴,3,12,44,0.0,935
101110101_2020-12-15,101110101,西安,2020-12-15,108,3,轻度污染,PM2.5,147,81,51,13,1.0,10,-6,2,多云,2,9,65,0.0,992
101110200_2020-12-15,101110200,咸阳,2020-12-15,102,3,轻度污染,PM2.5,127,76,44,8,0.9,15,-5,1,多云,2,7,75,0.0,983
101110300_2020-12-15,101110300,延安,2020-12-15,64,2,良,PM10,77,34,39,9,1.2,26,-15,-2,晴,2,8,61,0.0,917
101110401_2020-12-15,101110401,榆林,2020-12-15,72,2,良,PM10,93,45,56,34,1.5,24,-19,-5,晴,2,10,48,0.0,919
101110501_2020-12-15,101110501,渭南,2020-12-15,123,3,轻度污染,PM2.5,188,93,59,18,1.3,14,-4,0,晴,2,10,66,0.0,965
101110601_2020-12-15,101110601,商洛,2020-12-15,67,2,良,PM10,83,41,25,10,0.4,34,-3,3,晴,2,10,59,0.0,954
101110701_2020-12-15,101110701,安康,2020-12-15,60,2,良,-,70,43,17,9,0.6,42,1,5,阴,2,8,63,0.0,1001
101110801_2020-12-15,101110801,汉中,2020-12-15,60,2,良,-,69,43,24,12,0.7,28,2,3,阴,2,8,71,0.0,978
101110901_2020-12-15,101110901,宝鸡,2020-12-15,100,2,良,PM2.5,111,75,29,10,0.7,20,-3,2,多云,2,9,64,0.0,968
101111001_2020-12-15,101111001,铜川,2020-12-15,78,2,良,PM10,105,49,37,21,0.8,35,-7,0,晴,2,9,63,0.0,957
101111101_2020-12-15,101111101,杨凌,2020-12-15,97,2,良,PM2.5,104,72,24,21,0.7,25,-5,1,多云,2,7,75,0.0,983
101120101_2020-12-15,101120101,济南,2020-12-15,66,2,良,PM10,81,35,22,21,1.1,49,-6,3,晴,4,22,32,0.0,1015
101120201_2020-12-15,101120201,青岛,2020-12-15,60,2,良,PM10,70,35,31,15,0.7,47,-4,2,晴,4,27,35,0.0,1025
101120301_2020-12-15,101120301,淄博,2020-12-15,59,2,良,PM10,67,35,23,18,1.0,53,-9,2,晴,2,7,49,0.0,1031
101120401_2020-12-15,101120401,德州,2020-12-15,74,2,良,PM10,97,53,31,18,0.7,37,-11,2,晴,3,12,58,0.0,1031
101120501_2020-12-15,101120501,烟台,2020-12-15,40,1,优,-,40,14,18,13,0.3,61,-4,0,多云,5,38,52,0.0,1024
101120601_2020-12-15,101120601,潍坊,2020-12-15,60,2,良,PM10,70,35,28,29,1.0,41,-7,1,晴,3,14,40,0.0,1032
101120701_2020-12-15,101120701,济宁,2020-12-15,52,2,良,PM10,54,26,15,13,0.5,56,-6,3,晴,3,12,47,0.0,1030
101120801_2020-12-15,101120801,泰安,2020-12-15,82,2,良,PM10,113,37,35,29,0.9,34,-11,3,晴,2,8,53,0.0,1020
101120901_2020-12-15,101120901,临沂,2020-12-15,79,2,良,PM10,107,38,46,18,1.0,42,-7,2,晴,2,8,34,0.0,1021
